brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
vw,Tiguan,2016,Manual,34262,Diesel,145,53.3,2.0,14995
vw,Tiguan,2019,Manual,11112,Diesel,145,47.9,2.0,23995
vw,Tiguan,2019,Semi-Auto,1969,Diesel,145,45.6,2.0,28495
vw,Tiguan,2020,Manual,50,Diesel,150,47.9,2.0,24998
vw,Tiguan,2017,Manual,13880,Diesel,145,60.1,2.0,16998
vw,Tiguan,2018,Manual,5735,Diesel,145,58.9,2.0,19998
vw,Tiguan,2019,Semi-Auto,13190,Diesel,145,45.6,2.0,27498
vw,Tiguan,2016,Semi-Auto,10557,Petrol,200,42.2,1.4,17498
vw,Tiguan,2019,Manual,20,Diesel,145,47.9,2.0,25498
vw,Tiguan,2019,Semi-Auto,10,Diesel,150,35.3,2.0,32998
vw,Tiguan,2020,Manual,10,Diesel,150,47.9,2.0,24998
vw,Tiguan,2019,Semi-Auto,10,Diesel,145,46.3,2.0,26498
vw,Tiguan,2019,Semi-Auto,10,Diesel,145,46.3,2.0,26498
vw,Tiguan,2014,Manual,60010,Diesel,165,48.7,2.0,11991
vw,Tiguan,2019,Semi-Auto,6227,Diesel,145,45.6,2.0,27698
vw,Tiguan,2019,Manual,14693,Petrol,145,40.9,1.5,19798
vw,Tiguan,2019,Manual,6800,Diesel,145,47.9,2.0,23950
vw,Tiguan,2019,Manual,15000,Petrol,145,46.3,1.4,19950
vw,Tiguan,2019,Manual,5800,Diesel,145,47.9,2.0,24950
vw,Tiguan,2016,Manual,67000,Diesel,125,56.5,2.0,11895
vw,Tiguan,2016,Semi-Auto,53619,Diesel,165,49.6,2.0,14700
vw,Tiguan,2019,Semi-Auto,4102,Petrol,145,31.4,2.0,28989
vw,Tiguan,2019,Manual,3800,Diesel,145,42.8,2.0,33489
vw,Tiguan,2020,Manual,6800,Diesel,150,47.9,2.0,32989
vw,Tiguan,2017,Manual,25652,Diesel,145,58.9,2.0,21989
vw,Tiguan,2019,Automatic,4076,Diesel,145,39.8,2.0,30989
vw,Tiguan,2018,Semi-Auto,21430,Petrol,145,38.2,2.0,26689
vw,Tiguan,2017,Manual,26017,Diesel,145,58.9,2.0,21989
vw,Tiguan,2019,Semi-Auto,4800,Diesel,145,45.6,2.0,29989
vw,Tiguan,2019,Semi-Auto,1,Diesel,145,45.6,2.0,27998
vw,Tiguan,2019,Manual,10,Diesel,145,49.6,2.0,21498
vw,Tiguan,2019,Manual,10,Diesel,145,47.9,2.0,25498
vw,Tiguan,2016,Manual,47503,Diesel,145,53.3,2.0,14998
vw,Tiguan,2016,Manual,29265,Diesel,150,53.3,2.0,14495
vw,Tiguan,2017,Manual,13383,Diesel,145,58.9,2.0,23998
vw,Tiguan,2016,Semi-Auto,10209,Diesel,160,49.6,2.0,21998
vw,Tiguan,2017,Manual,19980,Diesel,145,58.9,2.0,17495
vw,Tiguan,2017,Semi-Auto,33000,Diesel,150,58.9,2.0,18295
vw,Tiguan,2019,Semi-Auto,5492,Diesel,145,39.8,2.0,26498
vw,Tiguan,2019,Manual,50,Petrol,150,40.9,1.5,21995
vw,Tiguan,2016,Semi-Auto,22323,Diesel,160,49.6,2.0,17995
vw,Tiguan,2017,Manual,58570,Diesel,125,58.9,2.0,17995
vw,Tiguan,2016,Manual,28977,Diesel,145,53.3,2.0,14970
vw,Tiguan,2017,Semi-Auto,33183,Diesel,145,57.6,2.0,19498
vw,Tiguan,2017,Manual,18115,Diesel,150,58.9,2.0,16698
vw,Tiguan,2016,Semi-Auto,37665,Diesel,160,49.6,2.0,13498
vw,Tiguan,2019,Semi-Auto,2936,Diesel,145,39.8,2.0,26998
vw,Tiguan,2015,Semi-Auto,50289,Diesel,160,49.6,2.0,14698
vw,Tiguan,2017,Manual,11873,Diesel,145,58.9,2.0,17998
vw,Tiguan,2014,Semi-Auto,30115,Diesel,200,47.7,2.0,11998
vw,Tiguan,2016,Semi-Auto,20860,Diesel,160,49.6,2.0,19798
vw,Tiguan,2018,Manual,15333,Diesel,145,58.9,2.0,17940
vw,Tiguan,2016,Semi-Auto,21000,Diesel,160,49.6,2.0,17995
vw,Tiguan,2017,Manual,16459,Petrol,145,46.3,1.4,16998
vw,Tiguan,2018,Manual,20001,Petrol,145,46.3,1.4,18698
vw,Tiguan,2016,Semi-Auto,60128,Diesel,160,49.6,2.0,13385
vw,Tiguan,2020,Semi-Auto,15,Diesel,150,45.6,2.0,29498
vw,Tiguan,2016,Semi-Auto,43719,Diesel,160,49.6,2.0,13495
vw,Tiguan,2018,Manual,11548,Petrol,150,46.3,1.4,18998
vw,Tiguan,2020,Manual,15,Petrol,150,40.9,1.5,21998
vw,Tiguan,2017,Manual,20227,Diesel,145,50.4,2.0,23991
vw,Tiguan,2019,Semi-Auto,50,Diesel,145,35.3,2.0,32998
vw,Tiguan,2018,Manual,3403,Petrol,145,46.3,1.4,19691
vw,Tiguan,2016,Manual,29973,Diesel,145,53.3,2.0,13991
vw,Tiguan,2016,Manual,40044,Diesel,145,53.3,2.0,13491
vw,Tiguan,2017,Semi-Auto,26410,Petrol,145,38.2,2.0,23291
vw,Tiguan,2019,Manual,2000,Diesel,145,42.2,2.0,30991
vw,Tiguan,2015,Semi-Auto,26329,Petrol,300,32.8,2.0,15991
vw,Tiguan,2018,Manual,9889,Petrol,145,40.4,1.4,23391
vw,Tiguan,2017,Manual,20895,Diesel,145,50.4,2.0,17791
vw,Tiguan,2019,Automatic,3000,Diesel,145,47.9,2.0,28591
vw,Tiguan,2017,Manual,25787,Diesel,125,58.9,2.0,19998
vw,Tiguan,2016,Manual,48858,Diesel,150,53.3,2.0,16498
vw,Tiguan,2019,Automatic,3081,Diesel,145,40.4,2.0,24791
vw,Tiguan,2017,Semi-Auto,48271,Diesel,160,49.6,2.0,21791
vw,Tiguan,2016,Manual,19840,Diesel,125,60.1,2.0,15791
vw,Tiguan,2017,Manual,22850,Diesel,125,58.9,2.0,15950
vw,Tiguan,2017,Semi-Auto,10844,Diesel,150,57.6,2.0,20798
vw,Tiguan,2019,Automatic,4450,Petrol,145,37.7,1.5,24950
vw,Tiguan,2019,Automatic,8980,Diesel,145,45.6,2.0,29950
vw,Tiguan,2017,Manual,26227,Petrol,145,39.8,2.0,22791
vw,Tiguan,2017,Semi-Auto,39773,Petrol,145,38.2,2.0,21991
vw,Tiguan,2016,Manual,59861,Diesel,125,58.9,2.0,14995
vw,Tiguan,2014,Manual,61871,Diesel,145,53.3,2.0,9795
vw,Tiguan,2014,Manual,48791,Diesel,160,48.7,2.0,13491
vw,Tiguan,2019,Manual,2000,Diesel,145,42.8,2.0,30991
vw,Tiguan,2019,Manual,7180,Diesel,145,42.2,2.0,27995
vw,Tiguan,2019,Automatic,20,Diesel,145,37.2,1.5,29400
vw,Tiguan,2019,Manual,19,Diesel,145,47.9,2.0,24995
vw,Tiguan,2017,Manual,35456,Diesel,160,50.4,2.0,18495
vw,Tiguan,2018,Manual,6592,Diesel,145,58.9,2.0,23495
vw,Tiguan,2019,Manual,843,Diesel,145,47.9,2.0,22998
vw,Tiguan,2017,Semi-Auto,27778,Diesel,145,57.6,2.0,18995
vw,Tiguan,2017,Manual,21769,Diesel,125,58.9,2.0,19495
vw,Tiguan,2017,Semi-Auto,25588,Diesel,145,57.6,2.0,18495
vw,Tiguan,2018,Manual,14080,Diesel,145,50.4,2.0,19485
vw,Tiguan,2017,Manual,34026,Diesel,145,58.9,2.0,15895
vw,Tiguan,2018,Manual,25961,Diesel,145,58.9,2.0,17695
vw,Tiguan,2017,Semi-Auto,34949,Diesel,125,57.6,2.0,19745
vw,Tiguan,2016,Manual,29823,Diesel,150,53.3,2.0,15995
vw,Tiguan,2018,Semi-Auto,31105,Diesel,145,49.6,2.0,25750
vw,Tiguan,2015,Manual,72414,Diesel,150,53.3,2.0,10500
vw,Tiguan,2014,Automatic,56901,Diesel,200,47.7,2.0,11750
vw,Tiguan,2017,Semi-Auto,20885,Diesel,150,57.6,2.0,18250
vw,Tiguan,2017,Manual,22785,Petrol,145,46.3,1.4,17995
vw,Tiguan,2016,Manual,27172,Diesel,125,58.9,2.0,16995
vw,Tiguan,2016,Manual,41926,Diesel,125,58.9,2.0,16495
vw,Tiguan,2018,Semi-Auto,13757,Diesel,145,49.6,2.0,19995
vw,Tiguan,2018,Semi-Auto,22765,Diesel,145,57.6,2.0,21695
vw,Tiguan,2018,Semi-Auto,9604,Diesel,145,49.6,2.0,22995
vw,Tiguan,2018,Manual,17504,Diesel,145,50.4,2.0,19495
vw,Tiguan,2017,Semi-Auto,10910,Diesel,160,49.6,2.0,18995
vw,Tiguan,2018,Semi-Auto,18122,Diesel,145,49.6,2.0,19595
vw,Tiguan,2017,Manual,32433,Diesel,145,58.9,2.0,18495
vw,Tiguan,2015,Manual,48956,Diesel,125,56.5,2.0,10995
vw,Tiguan,2018,Manual,28883,Diesel,145,58.9,2.0,17199
vw,Tiguan,2019,Automatic,2354,Diesel,145,40.4,2.0,26191
vw,Tiguan,2019,Manual,99,Diesel,145,47.9,2.0,27295
vw,Tiguan,2015,Semi-Auto,46647,Diesel,160,49.6,2.0,16291
vw,Tiguan,2019,Semi-Auto,5305,Diesel,145,45.6,2.0,30495
vw,Tiguan,2016,Manual,24458,Diesel,145,53.3,2.0,14995
vw,Tiguan,2019,Manual,13000,Diesel,145,47.9,2.0,32500
vw,Tiguan,2017,Manual,18513,Diesel,145,58.9,2.0,18495
vw,Tiguan,2018,Manual,11800,Diesel,145,58.9,2.0,24495
vw,Tiguan,2018,Semi-Auto,15479,Diesel,145,45.6,2.0,26995
vw,Tiguan,2014,Semi-Auto,72765,Diesel,200,47.7,2.0,10000
vw,Tiguan,2017,Semi-Auto,39203,Diesel,150,49.6,2.0,19495
vw,Tiguan,2019,Semi-Auto,1164,Diesel,145,46.3,2.0,24498
vw,Tiguan,2019,Semi-Auto,2654,Diesel,145,45.6,2.0,29498
vw,Tiguan,2019,Semi-Auto,500,Diesel,145,37.2,1.5,28998
vw,Tiguan,2019,Manual,3340,Diesel,150,47.9,2.0,22498
vw,Tiguan,2016,Semi-Auto,55162,Diesel,160,49.6,2.0,12495
vw,Tiguan,2018,Manual,20145,Diesel,145,50.4,2.0,17995
vw,Tiguan,2017,Manual,35764,Petrol,145,48.7,1.4,17995
vw,Tiguan,2018,Automatic,12334,Diesel,145,49.6,2.0,18995
vw,Tiguan,2017,Manual,43501,Diesel,125,58.9,2.0,14971
vw,Tiguan,2019,Manual,11069,Petrol,145,40.9,1.5,19898
vw,Tiguan,2017,Semi-Auto,27695,Diesel,125,57.6,2.0,22710
vw,Tiguan,2018,Manual,30251,Diesel,145,58.9,2.0,22530
vw,Tiguan,2017,Semi-Auto,11636,Diesel,125,57.6,2.0,20698
vw,Tiguan,2017,Manual,17096,Petrol,145,46.3,1.4,17050
vw,Tiguan,2017,Manual,21269,Diesel,125,58.9,2.0,22251
vw,Tiguan,2017,Manual,10763,Diesel,160,50.4,2.0,23995
vw,Tiguan,2013,Manual,31236,Petrol,260,37.2,1.4,12250
vw,Tiguan,2017,Semi-Auto,20647,Diesel,150,49.6,2.0,18995
vw,Tiguan,2015,Manual,36360,Diesel,165,48.7,2.0,12995
vw,Tiguan,2016,Manual,24808,Diesel,125,56.5,2.0,13995
vw,Tiguan,2018,Manual,15559,Petrol,145,46.3,1.4,19995
vw,Tiguan,2018,Manual,19265,Petrol,150,46.3,1.4,18495
vw,Tiguan,2019,Semi-Auto,7391,Diesel,145,46.3,2.0,23995
vw,Tiguan,2017,Manual,46591,Diesel,150,58.9,2.0,16995
vw,Tiguan,2016,Manual,28936,Diesel,145,53.3,2.0,15995
vw,Tiguan,2017,Semi-Auto,47515,Diesel,160,49.6,2.0,21995
vw,Tiguan,2016,Manual,51520,Diesel,145,53.3,2.0,12850
vw,Tiguan,2019,Semi-Auto,4289,Diesel,145,45.6,2.0,29999
vw,Tiguan,2020,Semi-Auto,566,Diesel,150,39.2,2.0,39999
vw,Tiguan,2016,Automatic,21842,Diesel,160,49.6,2.0,19700
vw,Tiguan,2019,Semi-Auto,669,Diesel,145,39.8,2.0,29999
vw,Tiguan,2019,Semi-Auto,22745,Diesel,145,45.6,2.0,25499
vw,Tiguan,2017,Manual,26393,Diesel,125,58.9,2.0,14999
vw,Tiguan,2019,Manual,2266,Diesel,145,47.9,2.0,24999
vw,Tiguan,2016,Automatic,21842,Diesel,160,49.6,2.0,19700
vw,Tiguan,2017,Manual,12985,Diesel,145,58.9,2.0,18298
vw,Tiguan,2018,Manual,8683,Diesel,150,50.4,2.0,24999
vw,Tiguan,2018,Manual,24000,Petrol,150,46.3,1.4,17999
vw,Tiguan,2020,Manual,5000,Diesel,145,47.9,2.0,34999
vw,Tiguan,2019,Automatic,10932,Diesel,145,35.3,2.0,29999
vw,Tiguan,2019,Semi-Auto,5000,Diesel,145,45.6,2.0,26999
vw,Tiguan,2016,Manual,47199,Diesel,125,56.5,2.0,11761
vw,Tiguan,2016,Manual,29803,Diesel,145,53.3,2.0,15280
vw,Tiguan,2014,Semi-Auto,66810,Diesel,205,47.7,2.0,10190
vw,Tiguan,2014,Manual,46011,Diesel,165,48.7,2.0,12995
vw,Tiguan,2019,Manual,7503,Petrol,145,38.2,1.5,21995
vw,Tiguan,2015,Semi-Auto,57502,Diesel,205,47.1,2.0,13995
vw,Tiguan,2016,Semi-Auto,37860,Diesel,160,49.6,2.0,19995
vw,Tiguan,2017,Manual,24534,Diesel,145,58.9,2.0,17995
vw,Tiguan,2018,Semi-Auto,14406,Diesel,145,39.8,2.0,23495
vw,Tiguan,2019,Manual,4631,Diesel,145,47.9,2.0,27995
vw,Tiguan,2018,Semi-Auto,21011,Diesel,145,49.6,2.0,20495
vw,Tiguan,2020,Semi-Auto,5056,Diesel,145,46.3,2.0,26995
vw,Tiguan,2019,Semi-Auto,5160,Diesel,145,39.8,2.0,26995
vw,Tiguan,2016,Manual,28074,Diesel,160,50.4,2.0,17990
vw,Tiguan,2019,Semi-Auto,6140,Diesel,145,39.8,2.0,27495
vw,Tiguan,2020,Manual,5124,Diesel,145,42.8,2.0,32995
vw,Tiguan,2015,Manual,36047,Diesel,145,53.3,2.0,15465
vw,Tiguan,2016,Manual,48110,Diesel,150,53.3,2.0,12765
vw,Tiguan,2019,Semi-Auto,2316,Petrol,145,31.4,2.0,28799
vw,Tiguan,2019,Automatic,5150,Diesel,145,40.4,2.0,25999
vw,Tiguan,2016,Automatic,21842,Diesel,160,49.6,2.0,18500
vw,Tiguan,2019,Semi-Auto,6754,Diesel,145,45.6,2.0,26999
vw,Tiguan,2018,Manual,30296,Diesel,150,50.4,2.0,23499
vw,Tiguan,2019,Automatic,2000,Diesel,145,45.6,2.0,29999
vw,Tiguan,2017,Semi-Auto,12500,Diesel,150,49.6,2.0,24999
vw,Tiguan,2017,Semi-Auto,32288,Diesel,125,57.6,2.0,16999
vw,Tiguan,2019,Manual,13448,Diesel,145,42.2,2.0,27999
vw,Tiguan,2018,Manual,11457,Diesel,145,47.9,2.0,24499
vw,Tiguan,2017,Manual,35112,Diesel,160,50.4,2.0,17390
vw,Tiguan,2016,Semi-Auto,26298,Petrol,235,38.2,2.0,21299
vw,Tiguan,2018,Manual,12775,Diesel,150,58.9,2.0,23999
vw,Tiguan,2019,Semi-Auto,5000,Petrol,145,37.7,1.5,26995
vw,Tiguan,2017,Manual,21400,Diesel,145,50.4,2.0,22999
vw,Tiguan,2019,Automatic,10000,Diesel,145,39.2,2.0,29999
vw,Tiguan,2019,Manual,1501,Diesel,145,47.9,2.0,24999
vw,Tiguan,2017,Manual,16000,Petrol,145,48.7,1.4,18995
vw,Tiguan,2018,Semi-Auto,12598,Diesel,145,57.6,2.0,25299
vw,Tiguan,2020,Semi-Auto,501,Diesel,145,31.4,2.0,33999
vw,Tiguan,2019,Manual,3000,Diesel,145,47.9,2.0,26995
vw,Tiguan,2019,Semi-Auto,8359,Diesel,150,39.8,2.0,28995
vw,Tiguan,2016,Semi-Auto,10845,Diesel,165,49.6,2.0,14988
vw,Tiguan,2019,Manual,7000,Diesel,150,47.9,2.0,23495
vw,Tiguan,2019,Manual,2917,Diesel,145,47.9,2.0,25499
vw,Tiguan,2017,Semi-Auto,30775,Diesel,150,57.6,2.0,22699
vw,Tiguan,2020,Semi-Auto,5000,Diesel,145,39.8,2.0,29999
vw,Tiguan,2019,Manual,2131,Petrol,145,38.2,1.5,23499
vw,Tiguan,2019,Semi-Auto,3662,Diesel,145,45.6,2.0,29995
vw,Tiguan,2018,Manual,16997,Petrol,145,46.3,1.4,18395
vw,Tiguan,2017,Manual,23011,Petrol,145,48.7,1.4,17499
vw,Tiguan,2019,Manual,10000,Diesel,145,47.9,2.0,31999
vw,Tiguan,2017,Manual,18475,Diesel,150,58.9,2.0,17500
vw,Tiguan,2019,Semi-Auto,1438,Diesel,145,45.6,2.0,29995
vw,Tiguan,2017,Semi-Auto,29855,Petrol,150,38.2,2.0,22480
vw,Tiguan,2016,Manual,25400,Diesel,160,50.4,2.0,19990
vw,Tiguan,2017,Manual,25395,Diesel,125,58.9,2.0,16499
vw,Tiguan,2019,Automatic,750,Diesel,145,40.4,2.0,28900
vw,Tiguan,2019,Manual,11800,Diesel,145,47.9,2.0,21900
vw,Tiguan,2017,Semi-Auto,17422,Diesel,160,49.6,2.0,24745
vw,Tiguan,2017,Semi-Auto,46831,Diesel,125,57.6,2.0,17385
vw,Tiguan,2020,Manual,10,Diesel,145,47.9,2.0,35000
vw,Tiguan,2018,Manual,11944,Petrol,145,46.3,1.4,18999
vw,Tiguan,2014,Manual,39292,Diesel,160,48.7,2.0,12699
vw,Tiguan,2017,Semi-Auto,20371,Diesel,150,49.6,2.0,22500
vw,Tiguan,2017,Manual,39443,Diesel,125,58.9,2.0,19399
vw,Tiguan,2018,Semi-Auto,22139,Petrol,150,40.4,1.4,21899
vw,Tiguan,2017,Manual,23538,Diesel,150,58.9,2.0,21799
vw,Tiguan,2017,Semi-Auto,24236,Petrol,150,38.2,2.0,22995
vw,Tiguan,2017,Manual,20907,Petrol,145,46.3,1.4,17500
vw,Tiguan,2017,Manual,41401,Petrol,145,48.7,1.4,17000
vw,Tiguan,2020,Semi-Auto,1000,Diesel,145,45.6,2.0,31799
vw,Tiguan,2020,Semi-Auto,1000,Diesel,145,45.6,2.0,31499
vw,Tiguan,2019,Semi-Auto,4993,Diesel,145,39.8,2.0,28698
vw,Tiguan,2017,Semi-Auto,33547,Diesel,160,49.6,2.0,21699
vw,Tiguan,2020,Semi-Auto,2000,Diesel,145,46.3,2.0,26699
vw,Tiguan,2019,Manual,11743,Diesel,145,47.9,2.0,21999
vw,Tiguan,2018,Manual,17450,Petrol,150,46.3,1.4,19000
vw,Tiguan,2016,Manual,79668,Diesel,150,53.3,2.0,12291
vw,Tiguan,2019,Semi-Auto,2764,Diesel,145,35.3,2.0,32699
vw,Tiguan,2019,Semi-Auto,14158,Petrol,150,37.7,1.5,21999
vw,Tiguan,2018,Manual,8677,Petrol,150,46.3,1.4,18999
vw,Tiguan,2019,Semi-Auto,3786,Diesel,145,39.8,2.0,25999
vw,Tiguan,2017,Manual,38500,Diesel,165,50.4,2.0,16590
vw,Tiguan,2017,Semi-Auto,23123,Diesel,160,49.6,2.0,23671
vw,Tiguan,2019,Semi-Auto,3540,Diesel,145,46.3,2.0,23500
vw,Tiguan,2018,Manual,7500,Petrol,150,48.7,1.4,18950
vw,Tiguan,2016,Semi-Auto,36957,Diesel,160,49.6,2.0,20499
vw,Tiguan,2018,Manual,15136,Petrol,145,46.3,1.4,18990
vw,Tiguan,2019,Semi-Auto,1551,Diesel,145,39.8,2.0,27690
vw,Tiguan,2017,Semi-Auto,22811,Diesel,145,57.6,2.0,20990
vw,Tiguan,2018,Automatic,9000,Diesel,145,49.6,2.0,22992
vw,Tiguan,2020,Semi-Auto,10,Petrol,145,30.4,2.0,30450
vw,Tiguan,2018,Manual,30039,Diesel,150,58.9,2.0,17295
vw,Tiguan,2019,Manual,11925,Petrol,150,40.9,1.5,21495
vw,Tiguan,2019,Semi-Auto,4543,Diesel,150,40.4,2.0,26495
vw,Tiguan,2019,Manual,1959,Diesel,150,47.9,2.0,30995
vw,Tiguan,2017,Manual,25978,Petrol,150,48.7,1.4,17495
vw,Tiguan,2019,Semi-Auto,7316,Diesel,150,31.4,2.0,29995
vw,Tiguan,2017,Semi-Auto,19063,Diesel,145,49.6,2.0,24495
vw,Tiguan,2019,Automatic,6152,Diesel,145,39.8,2.0,25995
vw,Tiguan,2015,Semi-Auto,43000,Diesel,160,49.6,2.0,14250
vw,Tiguan,2017,Manual,30935,Petrol,145,48.7,1.4,17995
vw,Tiguan,2017,Semi-Auto,14839,Diesel,145,57.6,2.0,23495
vw,Tiguan,2016,Manual,82873,Diesel,150,53.3,2.0,10950
vw,Tiguan,2017,Semi-Auto,34059,Diesel,145,49.6,2.0,17950
vw,Tiguan,2017,Manual,30000,Petrol,145,48.7,1.4,16450
vw,Tiguan,2015,Manual,34500,Petrol,205,42.2,1.4,12650
vw,Tiguan,2017,Semi-Auto,20780,Diesel,145,57.6,2.0,18495
vw,Tiguan,2017,Semi-Auto,20698,Diesel,160,49.6,2.0,23998
vw,Tiguan,2017,Semi-Auto,23121,Diesel,145,49.6,2.0,25298
vw,Tiguan,2017,Semi-Auto,27327,Diesel,150,49.6,2.0,24481
vw,Tiguan,2016,Manual,55552,Diesel,145,53.3,2.0,14941
vw,Tiguan,2018,Manual,25458,Petrol,145,46.3,1.4,17795
vw,Tiguan,2018,Manual,19661,Petrol,150,46.3,1.4,19231
vw,Tiguan,2018,Semi-Auto,22184,Diesel,145,49.6,2.0,22062
vw,Tiguan,2017,Manual,23400,Petrol,150,48.7,1.4,17441
vw,Tiguan,2019,Manual,3050,Diesel,150,47.9,2.0,20995
vw,Tiguan,2017,Manual,12004,Petrol,145,48.7,1.4,19802
vw,Tiguan,2015,Manual,46871,Diesel,145,53.3,2.0,12581
vw,Tiguan,2015,Manual,32220,Diesel,145,53.3,2.0,12990
vw,Tiguan,2019,Manual,15000,Petrol,145,40.9,1.5,19498
vw,Tiguan,2016,Manual,52985,Diesel,145,53.3,2.0,13796
vw,Tiguan,2018,Semi-Auto,12368,Diesel,145,57.6,2.0,25741
vw,Tiguan,2019,Semi-Auto,6458,Petrol,145,30.4,2.0,29442
vw,Tiguan,2017,Manual,35542,Diesel,160,50.4,2.0,16921
vw,Tiguan,2017,Manual,32032,Diesel,125,58.9,2.0,16771
vw,Tiguan,2019,Semi-Auto,8019,Diesel,145,39.8,2.0,28754
vw,Tiguan,2017,Manual,8242,Diesel,160,50.4,2.0,18971
vw,Tiguan,2013,Semi-Auto,32678,Diesel,205,47.7,2.0,10995
vw,Tiguan,2018,Manual,11983,Diesel,145,47.9,2.0,24750
vw,Tiguan,2019,Manual,10,Petrol,150,38.2,1.5,23498
vw,Tiguan,2019,Manual,3450,Diesel,145,47.9,2.0,23450
vw,Tiguan,2015,Automatic,19607,Diesel,160,49.6,2.0,15790
vw,Tiguan,2019,Manual,6911,Diesel,145,47.9,2.0,22500
vw,Tiguan,2020,Semi-Auto,669,Petrol,145,30.4,2.0,28250
vw,Tiguan,2019,Semi-Auto,8854,Diesel,145,40.4,2.0,27995
vw,Tiguan,2017,Semi-Auto,35630,Diesel,160,49.6,2.0,17771
vw,Tiguan,2018,Manual,19131,Diesel,145,50.4,2.0,22795
vw,Tiguan,2019,Manual,15452,Diesel,145,47.9,2.0,22356
vw,Tiguan,2017,Manual,26012,Diesel,150,58.9,2.0,16491
vw,Tiguan,2016,Manual,19558,Diesel,125,58.9,2.0,16750
vw,Tiguan,2019,Semi-Auto,4585,Diesel,145,45.6,2.0,26246
vw,Tiguan,2014,Semi-Auto,82211,Diesel,200,47.7,2.0,9560
vw,Tiguan,2016,Manual,57240,Diesel,125,56.5,2.0,11541
vw,Tiguan,2017,Manual,31631,Petrol,150,48.7,1.4,17495
vw,Tiguan,2017,Manual,33084,Diesel,125,58.9,2.0,16812
vw,Tiguan,2017,Manual,31789,Diesel,125,58.9,2.0,16472
vw,Tiguan,2018,Manual,19525,Petrol,145,46.3,1.4,17995
vw,Tiguan,2016,Semi-Auto,67012,Diesel,165,49.6,2.0,14491
vw,Tiguan,2017,Semi-Auto,25916,Petrol,145,38.2,2.0,22522
vw,Tiguan,2019,Manual,5862,Petrol,145,38.2,1.5,23491
vw,Tiguan,2019,Automatic,4945,Diesel,145,40.4,2.0,24720
vw,Tiguan,2019,Automatic,3525,Diesel,145,40.4,2.0,29291
vw,Tiguan,2017,Manual,32752,Diesel,125,58.9,2.0,16981
vw,Tiguan,2017,Manual,23655,Diesel,150,58.9,2.0,17821
vw,Tiguan,2018,Semi-Auto,9588,Diesel,150,57.6,2.0,20991
vw,Tiguan,2018,Semi-Auto,10522,Petrol,145,40.4,1.4,23152
vw,Tiguan,2016,Manual,22868,Diesel,125,58.9,2.0,16502
vw,Tiguan,2019,Semi-Auto,1647,Petrol,150,31.0,2.0,32871
vw,Tiguan,2013,Manual,56933,Diesel,145,53.3,2.0,9771
vw,Tiguan,2017,Manual,12611,Diesel,150,58.9,2.0,18191
vw,Tiguan,2015,Semi-Auto,50188,Diesel,200,47.7,2.0,11582
vw,Tiguan,2019,Manual,11007,Diesel,145,47.9,2.0,22446
vw,Tiguan,2019,Manual,9195,Diesel,145,47.9,2.0,22654
vw,Tiguan,2018,Semi-Auto,32927,Diesel,150,49.6,2.0,24495
vw,Tiguan,2016,Manual,88407,Diesel,145,53.3,2.0,11698
vw,Tiguan,2019,Semi-Auto,8152,Diesel,145,39.2,2.0,30300
vw,Tiguan,2018,Manual,6257,Petrol,150,40.4,1.4,22495
vw,Tiguan,2018,Semi-Auto,10665,Petrol,145,40.4,1.4,22000
vw,Tiguan,2016,Semi-Auto,47898,Diesel,160,49.6,2.0,15491
vw,Tiguan,2016,Semi-Auto,7500,Diesel,165,49.6,2.0,17995
vw,Tiguan,2018,Manual,14790,Diesel,150,50.4,2.0,25495
vw,Tiguan,2019,Semi-Auto,3531,Diesel,150,40.4,2.0,24998
vw,Tiguan,2016,Manual,28694,Diesel,125,58.9,2.0,17495
vw,Tiguan,2019,Manual,5000,Petrol,145,40.9,1.5,21495
vw,Tiguan,2019,Semi-Auto,5972,Diesel,145,35.3,2.0,31582
vw,Tiguan,2019,Semi-Auto,7000,Petrol,145,37.7,1.5,23900
vw,Tiguan,2020,Semi-Auto,6000,Diesel,145,31.4,2.0,28500
vw,Tiguan,2019,Automatic,5384,Petrol,145,30.4,2.0,29970
vw,Tiguan,2019,Automatic,1830,Diesel,145,40.4,2.0,29990
vw,Tiguan,2019,Manual,8462,Diesel,145,47.9,2.0,21750
vw,Tiguan,2019,Manual,7500,Diesel,145,47.9,2.0,26000
vw,Tiguan,2019,Automatic,8019,Diesel,145,39.8,2.0,27275
vw,Tiguan,2020,Semi-Auto,2314,Diesel,145,31.4,2.0,32000
vw,Tiguan,2019,Semi-Auto,100,Diesel,145,46.3,2.0,27430
vw,Tiguan,2019,Semi-Auto,5762,Diesel,145,40.4,2.0,25750
vw,Tiguan,2019,Automatic,11,Diesel,145,39.2,2.0,32990
vw,Tiguan,2014,Semi-Auto,45824,Diesel,205,47.7,2.0,11711
vw,Tiguan,2018,Semi-Auto,22548,Petrol,145,38.2,2.0,25981
vw,Tiguan,2018,Semi-Auto,10945,Diesel,145,46.3,2.0,21841
vw,Tiguan,2018,Manual,25252,Petrol,150,46.3,1.4,19531
vw,Tiguan,2019,Manual,11,Diesel,145,49.6,2.0,21490
vw,Tiguan,2015,Manual,58366,Diesel,150,53.3,2.0,11495
vw,Tiguan,2018,Manual,15856,Petrol,145,46.3,1.4,18191
